x,y,z,Site,Atom
2.3624796000000035,10.58713665896362,19.2684298,O1,O
10.206918750000002,1.1963166674702785,20.845835700000002,O2,O
7.960475700000002,0.2275660149676815,21.824383,O3,O
3.7236067500000036,9.239818243243763,21.0742663,O4,O
3.694751100000002,2.1331655421736686,23.516004200000005,O5,O
6.139500000000003,1.1952532748769717,23.4727876,O6,O
-1.9793747999999962,10.376584925488851,24.426639700000003,O7,O
2.493864900000002,1.4398335713375616,25.485446400000004,O8,O
-0.0006139499999976963,2.259709260777191,25.5842272,O9,O
1.844919750000002,3.4336946837880222,27.0566785,O10,O
4.1116231500000024,2.374555660854338,27.868533200000005,O11,O
6.138886050000002,0.7135364301089412,28.115485200000006,O12,O
4.012777200000001,0.4274838225093819,29.628066200000003,O13,O
2.1525087000000003,1.2420425489824736,0.42907910000000005,O14,O
4.234413150000001,2.4447395720125926,12.572943700000001,O15,O
6.138886050000001,0.6178310967113173,12.597638900000002,O16,O
4.047772350000001,0.37963115581056917,14.184305500000002,O17,O
10.098249600000003,1.259056830475386,15.8141887,O18,O
9.134962050000002,0.0010633925933091126,20.747054900000002,T1,Si
4.586820450000002,0.8134953338797902,23.299921200000004,T2,Si
1.5391726500000023,2.7233484314590046,25.642878300000003,T3,Si
4.540160250000002,0.8517774672388397,28.1679625,T4,Si
4.558578750000001,0.8751721042915901,12.739636300000003,T5,Si
9.168729300000003,1.6369448522099574e-15,15.434500000000002,T6,Si
1.5404005500000006,2.6680520166070427,0.0,T7,Si
-4.210469099999997,7.386324953109814,19.2684298,O1,O
6.139500000000003,8.24129259812857,20.845835700000002,O2,O
8.101684200000003,6.780191174924876,21.824383,O3,O
-3.7242206999999965,9.238754850650455,21.0742663,O4,O
8.584248900000002,2.1331655421736686,23.516004200000005,O5,O
8.174130300000002,4.7193363290960795,23.4727876,O6,O
-1.8571987499999976,3.7314446099139573,24.426639700000003,O7,O
9.785135100000003,1.4398335713375616,25.485446400000004,O8,O
4.182841350000003,9.503539606383878,25.5842272,O9,O
2.2433733000000062,10.514825962618751,27.0566785,O10,O
8.166762900000002,2.3734922682610313,27.868533200000005,O11,O
8.591616300000002,4.959663055183441,28.115485200000006,O12,O
9.902399550000002,3.2614250836723024,29.628066200000003,O13,O
10.12710525,1.2431059415757804,0.42907910000000005,O14,O
8.04458685,2.4447395720125926,12.572943700000001,O15,O
8.67449955,5.0075157218822515,12.597638900000002,O16,O
9.926343600000001,3.3156581059309533,14.184305500000002,O17,O
6.139500000000001,8.115812272118356,15.8141887,O18,O
7.710598050000002,7.910577501610121,20.747054900000002,T1,Si
9.281082150000003,3.565555365358079,23.299921200000004,T2,Si
3.0114247500000046,10.60521433304984,25.642878300000003,T3,Si
9.271258950000002,3.5060053801328928,28.1679625,T4,Si
9.241789350000001,3.5102589505061186,12.739636300000003,T5,Si
-4.584364649999998,7.940352494222716,15.434500000000002,T6,Si
9.1981989,0.0,0.0,T7,Si
1.847989500000002,3.294390254064816,19.2684298,O1,O
2.0720812500000023,1.196316667470279,20.845835700000002,O2,O
2.3563401000000015,3.6261687431765726,21.824383,O3,O
0.0006139500000018194,2.7892787722440326,21.0742663,O4,O
6.1395000000000035,6.367594848721793,23.516004200000005,O5,O
4.104869700000004,4.719336329096079,23.4727876,O6,O
3.8365735500000033,7.159822330735443,24.426639700000003,O7,O
6.1395000000000035,7.754258790394007,25.485446400000004,O8,O
-4.182227399999996,9.504602998977186,25.5842272,O9,O
-4.088293049999996,7.319331219731479,27.0566785,O10,O
6.140113950000003,5.885878003953762,27.868533200000005,O11,O
3.6879976500000042,4.960726447776748,28.115485200000006,O12,O
4.503323250000003,6.945017026887447,29.628066200000003,O13,O
6.138886050000002,8.148777442510868,0.42907910000000005,O14,O
6.139500000000002,5.744446789043941,12.572943700000001,O15,O
3.6051144000000015,5.008579114475558,12.597638900000002,O16,O
4.444384050000003,6.938636671327605,14.184305500000002,O17,O
2.1807504000000004,1.2590568304753853,15.8141887,O18,O
1.572939900000002,2.7222850388656976,20.747054900000002,T1,Si
4.550597400000004,6.254875233831261,23.299921200000004,T2,Si
-4.5505973999999965,7.9392891016294085,25.642878300000003,T3,Si
4.607080800000002,6.276143085697399,28.1679625,T4,Si
4.618131900000002,6.248494878271418,12.739636300000003,T5,Si
1.5551353500000014,2.69357343884641,15.434500000000002,T6,Si
-4.599099449999998,7.965873916462079,0.0,T7,Si
-1.8479894999999984,3.294390254064816,19.2684298,O1,O
9.922659900000003,3.6261687431765726,21.824383,O3,O
-3.836573549999997,7.159822330735443,24.426639700000003,O7,O
4.088293050000004,7.319331219731479,27.0566785,O10,O
7.775676750000002,6.945017026887447,29.628066200000003,O13,O
7.8346159500000025,6.938636671327605,14.184305500000002,O17,O
10.706060100000002,2.7222850388656976,20.747054900000002,T1,Si
7.7284026000000035,6.254875233831261,23.299921200000004,T2,Si
4.5505974000000045,7.9392891016294085,25.642878300000003,T3,Si
7.671919200000001,6.276143085697399,28.1679625,T4,Si
7.660868100000002,6.248494878271418,12.739636300000003,T5,Si
-1.5551353499999983,2.69357343884641,15.434500000000002,T6,Si
4.5990994500000015,7.965873916462079,0.0,T7,Si
-2.3624795999999963,10.58713665896362,19.2684298,O1,O
4.318524300000001,0.2275660149676815,21.824383,O3,O
1.9793748000000047,10.376584925488851,24.426639700000003,O7,O
-1.8449197499999972,3.4336946837880222,27.0566785,O10,O
8.266222800000001,0.4274838225093819,29.628066200000003,O13,O
8.231227650000001,0.37963115581056917,14.184305500000002,O17,O
