x,y,z,Site,Atom
14.741799850000003,1.0793636894659393,17.01100433333334,O7,O
17.709208900000004,1.0113693503360717,19.16056743333334,T1,Si
14.404579650000002,2.6443481507501154,16.824484633333338,T2,Si
10.606347550000002,3.923236212416815,30.575980766666675,O1,O
12.871643550000003,4.558593151827057,29.420170166666672,O2,O
10.731196250000002,4.128333891103627,27.961647266666674,O3,O
10.888866000000002,6.287432823801242,29.456862566666675,O4,O
21.0736883,6.775654471979638,25.48185256666667,O5,O
19.307143550000006,6.631863164639424,27.42349206666667,O6,O
21.177299850000004,4.794901346835776,27.203337666666673,O7,O
11.273708900000004,4.726907007705909,29.352900766666675,T1,Si
20.840079650000003,6.3598858081199525,27.01681796666667,T2,Si
10.605704000000001,10.939285970828275,10.191314100000003,O1,O
15.35832075,1.4367984121049169,9.035503500000003,O2,O
10.365659850000004,10.944859277314329,7.576980600000002,O3,O
8.416990450000004,10.001855819873866,9.072195900000004,O4,O
9.337266950000002,7.431446868505411,5.097185900000001,O5,O
10.345066249999999,5.973469891753488,7.038825400000001,O6,O
11.0008437,8.511553665502824,6.818671000000002,O7,O
9.576024000000002,11.115402455787606,8.968234100000002,T1,Si
9.8141375,7.437020174991466,6.632151300000002,T2,Si
23.476704,3.5082106560886013,20.383647433333337,O1,O
21.793820750000005,5.152336069474755,19.22783683333334,O2,O
23.236659850000002,3.513783962574656,17.769313933333336,O3,O
21.287990450000002,2.570780505134192,19.264529233333338,O4,O
22.208266950000002,0.0003715537657379456,15.289519233333337,O5,O
16.780566250000003,9.689007549123325,17.231158733333338,O6,O
23.871843700000003,1.0804783507631508,17.01100433333334,O7,O
22.447024000000003,3.684327141047933,19.16056743333334,T1,Si
22.6851375,0.005944860251793487,16.824484633333338,T2,Si
17.041204000000004,7.223748313458439,30.575980766666675,O1,O
15.358320750000004,8.867873726844593,29.420170166666672,O2,O
16.80115985,7.229321619944494,27.961647266666674,O3,O
14.852490450000003,6.28631816250403,29.456862566666675,O4,O
15.772766950000003,3.7159092111355756,25.48185256666667,O5,O
16.78056625,2.2579322343836523,27.42349206666667,O6,O
17.436343700000002,4.796016008132988,27.203337666666673,O7,O
16.011524000000005,7.399864798417771,29.352900766666675,T1,Si
16.249637500000002,3.721482517621631,27.01681796666667,T2,Si
10.965448450000002,3.7151661036041013,10.191314100000003,O1,O
23.2540357,1.435683750807706,9.035503500000003,O2,O
11.0806439,3.504495118431231,7.576980600000002,O3,O
12.87164355,2.288399643174084,9.072195900000004,O4,O
14.63754475,4.37058694636414,5.097185900000001,O5,O
15.396290200000003,5.9723552304562775,7.038825400000001,O6,O
12.870356450000001,5.271233274510588,6.818671000000002,O7,O
11.327767099999999,2.735378823355674,8.968234100000002,T1,Si
14.394282850000002,4.7807823037377695,6.632151300000002,T2,Si
17.40094845,7.430703760973939,20.383647433333337,O1,O
16.8185357,5.151221408177543,19.22783683333334,O2,O
17.5161439,7.220032775801068,17.769313933333336,O3,O
19.30714355,6.003937300543921,19.264529233333338,O4,O
21.07304475,8.086124603733978,15.289519233333337,O5,O
8.960790200000005,9.687892887826115,17.231158733333338,O6,O
19.30585645,8.986770931880427,17.01100433333334,O7,O
17.763267100000004,6.450916480725512,19.16056743333334,T1,Si
20.829782850000004,8.496319961107607,16.824484633333338,T2,Si
10.965448450000006,11.146241418343777,30.575980766666675,O1,O
10.383035700000002,8.866759065547383,29.420170166666672,O2,O
11.080643900000004,10.935570433170907,27.961647266666674,O3,O
12.871643550000005,9.719474957913759,29.456862566666675,O4,O
21.07304475,0.6550492889943045,25.48185256666667,O5,O
21.8317902,2.2568175730864417,27.42349206666667,O6,O
19.30585645,1.555695617140753,27.203337666666673,O7,O
11.327767100000003,10.16645413809535,29.352900766666675,T1,Si
20.82978285,1.0652446463679341,27.01681796666667,T2,Si
14.776551549999999,3.7151661036041013,10.191314100000003,O1,O
14.6613561,3.504495118431231,7.576980600000002,O3,O
11.10445525,4.37058694636414,5.097185900000001,O5,O
14.4142329,2.735378823355674,8.968234100000002,T1,Si
11.34771715,4.7807823037377695,6.632151300000002,T2,Si
21.21205155,7.430703760973939,20.383647433333337,O1,O
21.0968561,7.220032775801068,17.769313933333336,O3,O
17.539955250000002,8.086124603733978,15.289519233333337,O5,O
20.849732900000003,6.450916480725512,19.16056743333334,T1,Si
17.783217150000002,8.496319961107607,16.824484633333338,T2,Si
14.776551550000002,11.146241418343777,30.575980766666675,O1,O
14.661356100000004,10.935570433170907,27.961647266666674,O3,O
17.53995525,0.6550492889943045,25.48185256666667,O5,O
14.414232900000005,10.16645413809535,29.352900766666675,T1,Si
17.783217150000002,1.0652446463679341,27.01681796666667,T2,Si
8.700152450000003,7.6387738697866485,10.191314100000003,O1,O
8.575303750000002,7.843871548473463,7.576980600000002,O3,O
11.103811700000001,10.491192129349471,5.097185900000001,O5,O
8.0327911,8.442444665075744,8.968234100000002,T1,Si
11.337420350000002,10.075423465489786,6.632151300000002,T2,Si
21.571152450000003,0.20769855504697543,20.383647433333337,O1,O
21.44630375,0.4127962337337898,17.769313933333336,O3,O
23.974811700000004,3.060116814609799,15.289519233333337,O5,O
20.903791100000003,1.0113693503360717,19.16056743333334,T1,Si
24.208420350000004,2.6443481507501154,16.824484633333338,T2,Si
15.135652450000004,3.923236212416815,30.575980766666675,O1,O
15.010803750000003,4.128333891103627,27.961647266666674,O3,O
17.539311700000003,6.775654471979638,25.48185256666667,O5,O
14.468291100000002,4.726907007705909,29.352900766666675,T1,Si
17.77292035,6.3598858081199525,27.01681796666667,T2,Si
15.136296000000003,10.939285970828275,10.191314100000003,O1,O
15.376340150000004,10.944859277314329,7.576980600000002,O3,O
16.40473305,7.431446868505411,5.097185900000001,O5,O
16.165976000000004,11.115402455787606,8.968234100000002,T1,Si
15.927862500000002,7.437020174991466,6.632151300000002,T2,Si
15.136296000000002,3.5082106560886013,20.383647433333337,O1,O
15.37634015,3.513783962574656,17.769313933333336,O3,O
16.40473305,0.0003715537657379456,15.289519233333337,O5,O
16.165976000000004,3.684327141047933,19.16056743333334,T1,Si
15.927862500000002,0.005944860251793487,16.824484633333338,T2,Si
8.700796000000004,7.223748313458439,30.575980766666675,O1,O
8.940840150000001,7.229321619944494,27.961647266666674,O3,O
22.840233050000002,3.7159092111355756,25.48185256666667,O5,O
9.730476000000003,7.399864798417771,29.352900766666675,T1,Si
