x,y,z,Site,Atom
9.066274000000002,3.527924400000001,19.721322,O1,O
8.341806000000002,3.471000000000001,17.145,O2,O
6.515000000000001,3.4710000000000014,19.01952,O3,O
8.029086000000001,1.3536900000000012,18.786348,O4,O
15.604728000000001,5.634127200000001,19.24812,O5,O
15.294614000000001,4.640032800000001,21.572982,O6,O
14.348636,3.4015800000000014,19.45386,O7,O
9.092334000000001,6.942000000000001,17.449037999999998,O8,O
6.515000000000001,6.942000000000001,17.145,O9,O
14.343424,6.942000000000001,17.369028,O10,O
13.03,8.7705228,0.0,O11,O
14.91935,6.942,0.0,O12,O
13.030000000000001,5.616078000000002,15.5448,O13,O
13.030000000000001,3.471000000000001,17.145,O14,O
8.000420000000002,2.964234000000001,18.64233,T1,Si
15.589091999999999,4.2387852000000015,20.043648,T2,Si
7.914422000000001,6.942000000000001,16.358616,T3,Si
15.628182,6.942000000000001,18.329148,T4,Si
14.624872,8.5275528,0.0,T5,Si
13.030000000000001,4.008310800000001,15.629382,T6,Si
13.030000000000001,6.942000000000001,16.450056,T7,Si
9.066274,10.4699244,8.291322000000001,O1,O
8.341806,10.413,5.715,O2,O
6.5150000000000015,10.413,7.589519999999997,O3,O
8.029086,8.29569,7.356348000000001,O4,O
15.604728,12.5761272,7.818120000000001,O5,O
15.294614,11.5820328,10.142982,O6,O
14.348635999999999,10.34358,8.023859999999999,O7,O
9.092334,13.884,6.019038000000002,O8,O
6.515000000000001,13.884,5.715,O9,O
14.343423999999999,13.884,5.939028,O10,O
13.03,1.8285227999999998,11.43,O11,O
14.91935,13.884,11.43,O12,O
13.03,12.558078000000002,4.114800000000003,O13,O
13.03,10.413,5.715,O14,O
8.00042,9.906234000000001,7.212330000000002,T1,Si
15.589091999999997,11.1807852,8.613648,T2,Si
7.914422000000001,13.884,4.928616,T3,Si
15.628181999999999,13.884,6.899148000000001,T4,Si
14.624872,1.5855527999999988,11.43,T5,Si
13.03,10.9503108,4.199381999999999,T6,Si
13.03,13.884,5.020056,T7,Si
22.096273999999998,10.469924400000002,19.721322,O1,O
21.371806,10.413000000000002,17.145,O2,O
19.544999999999998,10.413000000000002,19.01952,O3,O
21.059086,8.295690000000002,18.786348,O4,O
2.574728000000002,12.576127200000002,19.24812,O5,O
2.2646140000000017,11.582032800000002,21.572982,O6,O
1.3186360000000013,10.343580000000001,19.45386,O7,O
22.122334,13.884000000000002,17.449037999999998,O8,O
19.544999999999998,13.884000000000002,17.145,O9,O
1.313424000000002,13.884000000000002,17.369028,O10,O
26.06,1.8285227999999991,0.0,O11,O
1.889350000000001,13.884,0.0,O12,O
26.06,12.558078000000004,15.5448,O13,O
26.06,10.413000000000002,17.145,O14,O
21.030419999999996,9.906234000000003,18.64233,T1,Si
2.559091999999998,11.180785200000003,20.043648,T2,Si
20.944422,13.884000000000002,16.358616,T3,Si
2.5981819999999995,13.884000000000002,18.329148,T4,Si
1.5948719999999978,1.585552799999998,0.0,T5,Si
26.06,10.950310800000002,15.629382,T6,Si
26.06,13.884000000000002,16.450056,T7,Si
22.096273999999998,3.5279244000000003,8.291322000000001,O1,O
21.371806,3.4710000000000005,5.715,O2,O
19.544999999999998,3.4710000000000005,7.589519999999997,O3,O
21.059086,1.3536900000000005,7.356348000000001,O4,O
2.574728000000001,5.634127200000001,7.818120000000001,O5,O
2.2646140000000003,4.640032800000001,10.142982,O6,O
