x,y,z,Site,Atom
0.49462800000000035,5.330406,0.27625500000000003,O1,O
0.7998240000000005,4.562154,2.775705,O2,O
1.1313300000000002,2.823063,0.831396,O3,O
2.880945,4.756848,1.191843,O4,O
4.896291,4.401663,2.84148,O5,O
5.322513,5.264631,0.392019,O6,O
6.064455000000001,7.771973999999999,0.702477,O7,O
7.743033,5.8197719999999995,1.247094,O8,O
5.4987900000000005,10.250376,1.3944299999999998,O9,O
3.6255180000000005,8.403414,1.4549429999999999,O10,O
5.569827000000001,8.374473,3.217713,O11,O
1.7364600000000006,8.31396,3.28875,O12,O
1.7654010000000007,10.258269,1.5259800000000001,O13,O
1.160271000000001,12.728778,0.8840159999999999,O14,O
3.636042,12.107861999999999,1.4628359999999998,O15,O
5.517207000000001,12.094707,3.28875,O16,O
5.28831,5.28831,5.28831,O17,O
0.28940999999999995,0.28940999999999995,0.28940999999999995,O18,O
6.167064000000001,12.812969999999998,0.741942,O19,O
1.3207620000000002,4.362198,1.26288,T1,Si
4.4174489999999995,4.296423,1.307607,T2,Si
6.55119,6.298614,0.27625500000000003,T3,Si
5.190963000000001,8.698086,1.686471,T4,Si
2.0705970000000007,8.695455,1.760139,T5,Si
2.0942760000000007,11.805297,1.81539,T6,Si
5.190963000000001,11.792141999999998,1.7417219999999998,T7,Si
1.28919,1.28919,1.28919,T8,Si
4.359566999999999,4.359566999999999,4.359566999999999,T9,Si
6.214422,6.214422,6.214422,T10,Si
0.2762550000000004,0.49462800000000035,5.330406,O1,O
2.7757050000000003,0.7998240000000003,4.562154,O2,O
0.8313960000000004,1.1313300000000002,2.823063,O3,O
1.1918430000000004,2.880945,4.756848,O4,O
2.8414800000000007,4.896291,4.401663,O5,O
0.3920190000000007,5.322513,5.264631,O6,O
0.7024770000000008,6.064455000000001,7.771973999999999,O7,O
1.2470940000000008,7.743033,5.8197719999999995,O8,O
1.394430000000001,5.4987900000000005,10.250376,O9,O
1.4549430000000005,3.6255180000000005,8.403414,O10,O
3.2177130000000007,5.569827000000001,8.374473,O11,O
