x,y,z,Site,Atom
-2.535185099999999,4.3910693997915855,0.0,O1,O
-1.791192899999998,6.84291964658703,7.027605,O2,O
0.0009051000000012712,5.077712883229185,0.17292860000000002,O3,O
-1.7386970999999987,6.018320394787539,1.9045,O4,O
7.145764500000001,4.1245639381833845,1.9045,O5,O
9.050094900000001,2.30919144087576,1.9045,O6,O
-1.5160424999999993,5.582505581098835,0.3709966,T1,Si
7.461644400000001,2.5459109979512795,1.9045,T2,Si
6.515814900000001,11.285722459514323,0.0,O1,O
4.020454200000001,10.704113481534076,7.027605,O2,O
4.653119100000001,13.138719257284283,0.17292860000000002,O3,O
4.708330200000003,11.161875803825808,1.9045,O4,O
10.957140600000002,4.126131617369316,1.9045,O5,O
11.577134100000002,6.683016369622109,1.9045,O6,O
4.9744296000000015,11.572607750539621,0.3709966,T1,Si
12.1663542,5.189018105430256,1.9045,T2,Si
5.0703702,0.0,0.0,O1,O
-2.229261299999997,13.806550590490716,7.027605,O2,O
-4.654024199999997,13.137151578098353,0.17292860000000002,O3,O
-2.969633099999996,14.173387519998473,1.9045,O4,O
9.050094900000001,7.4260963037532095,1.9045,O5,O
6.5257710000000015,6.6845840488080395,1.9045,O6,O
-3.4583870999999955,14.198470386973362,0.3709966,T1,Si
7.525001400000003,7.941862755924373,1.9045,T2,Si
-6.515814899999998,11.285722459514323,3.809,O1,O
10.842192900000002,8.83387221271888,3.2186049999999993,O2,O
9.050094900000003,10.599078976076724,3.9819286000000007,O3,O
10.789697100000001,9.658471464518371,5.7135,O4,O
1.9052355000000034,11.552227921122524,5.7135,O5,O
0.0009051000000034774,13.367600418430149,5.7135,O6,O
10.567042500000001,10.094286278207074,4.1799966,T1,Si
1.5893556000000013,13.13088086135463,5.7135,T2,Si
2.5351851000000014,4.3910693997915855,3.809,O1,O
5.030545800000001,4.972678377771834,3.2186049999999993,O2,O
4.3978809000000005,2.5380726020216273,3.9819286000000007,O3,O
4.342669800000001,4.5149160554801036,5.7135,O4,O
-1.906140599999997,11.550660241936594,5.7135,O5,O
-2.526134099999998,8.9937754896838,5.7135,O6,O
4.076570400000001,4.104184108766288,4.1799966,T1,Si
-3.115354199999998,10.487773753875654,5.7135,T2,Si
13.0316298,4.0397310843031704e-16,3.809,O1,O
11.280261300000001,1.8702412688151955,3.2186049999999993,O2,O
13.7050242,2.539640281207558,3.9819286000000007,O3,O
12.020633100000001,1.5034043393074374,5.7135,O4,O
0.0009051000000019758,8.2506955555527,5.7135,O5,O
2.525229000000002,8.99220781049787,5.7135,O6,O
12.509387100000001,1.4783214723325477,4.1799966,T1,Si
1.5259986000000025,7.734929103381536,5.7135,T2,Si
13.0316298,0.0,0.0,O1,O
2.2292613000000023,13.806550590490716,7.027605,O2,O
2.969633100000004,14.173387519998473,1.9045,O4,O
3.4583871000000026,14.198470386973362,0.3709966,T1,Si
10.576998600000001,7.941862755924373,1.9045,T2,Si
2.535185100000001,4.3910693997915855,0.0,O1,O
1.791192900000002,6.84291964658703,7.027605,O2,O
1.7386971000000024,6.018320394787539,1.9045,O4,O
1.5160425000000017,5.582505581098835,0.3709966,T1,Si
10.640355600000001,2.5459109979512795,1.9045,T2,Si
-6.515814899999998,11.285722459514323,0.0,O1,O
-4.020454199999998,10.704113481534076,7.027605,O2,O
-4.708330199999997,11.161875803825808,1.9045,O4,O
-4.974429599999997,11.572607750539621,0.3709966,T1,Si
5.935645800000001,5.189018105430256,1.9045,T2,Si
5.0703702,4.0397310843031704e-16,3.809,O1,O
6.8217387,1.8702412688151955,3.2186049999999993,O2,O
6.081366900000001,1.5034043393074374,5.7135,O4,O
5.592612900000001,1.4783214723325477,4.1799966,T1,Si
-1.525998599999998,7.734929103381536,5.7135,T2,Si
6.515814900000001,11.285722459514323,3.809,O1,O
7.259807100000003,8.83387221271888,3.2186049999999993,O2,O
7.312302900000002,9.658471464518371,5.7135,O4,O
7.5349575000000035,10.094286278207074,4.1799966,T1,Si
-1.5893555999999964,13.13088086135463,5.7135,T2,Si
-2.5351850999999987,4.3910693997915855,3.809,O1,O
13.071454200000002,4.972678377771834,3.2186049999999993,O2,O
13.759330199999999,4.5149160554801036,5.7135,O4,O
14.025429599999999,4.104184108766288,4.1799966,T1,Si
3.1153542000000005,10.487773753875654,5.7135,T2,Si
10.842192900000002,8.83387221271888,0.5903950000000001,O2,O
9.050094900000003,10.599078976076724,7.4450714,O3,O
