x,y,z,Site,Atom
0.5653238020029232,21.387233999999996,11.98465411166814,O5,O
-0.4905801093416697,23.575474999999997,12.980175047244222,O6,O
0.4380437770238888,23.566372499999996,10.524605973957522,O7,O
-1.752363998641616,22.242869,11.077755217834737,O8,O
1.3517799287277614,24.019676999999994,8.10965533646955,O9,O
-1.1682426657610767,24.092496999999995,7.3851701452231575,O10,O
-0.8302701163789352,24.418366499999998,14.307290122340824,T1,Si
-0.3163827081717949,22.694352999999996,11.64715183603144,T2,Si
1.4842025203847826,24.43111,9.662018100995457,T3,Si
10.254877818519775,27.307499999999997,11.850244015025078,T4,Si
11.491454831508984,27.307499999999997,9.043879359840279,T5,Si
2.392223451909706,19.517580499999998,12.311817149101525,O2,O
4.226793285264989,35.09559899999999,8.141411568094009,O4,O
7.6173238020029235,24.125266,11.98465411166814,O5,O
6.561419890658331,21.937025,12.980175047244222,O6,O
7.490043777023889,21.9461275,10.524605973957522,O7,O
5.299636001358384,23.269630999999997,11.077755217834737,O8,O
8.403779928727761,21.492823,8.10965533646955,O9,O
5.883757334238922,21.420003,7.3851701452231575,O10,O
6.221729883621064,21.094133499999998,14.307290122340824,T1,Si
6.735617291828206,22.818147,11.64715183603144,T2,Si
8.536202520384784,21.081389999999995,9.662018100995457,T3,Si
9.444223451909707,28.620080499999997,12.311817149101525,O2,O
11.278793285264989,25.993098999999997,8.141411568094009,O4,O
0.5653238020029241,33.227766,11.98465411166814,O5,O
-0.49058010934166923,31.039524999999998,12.980175047244222,O6,O
0.43804377702388925,31.0486275,10.524605973957522,O7,O
-1.7523639986416155,32.372130999999996,11.077755217834737,O8,O
1.3517799287277619,30.595323,8.10965533646955,O9,O
-1.1682426657610765,30.522503,7.3851701452231575,O10,O
-0.830270116378935,30.196633499999997,14.307290122340824,T1,Si
-0.31638270817179426,31.920647,11.64715183603144,T2,Si
1.484202520384783,30.183889999999995,9.662018100995457,T3,Si
8.20704855080706,19.517580499999998,9.843693286567946,O2,O
6.372478717451779,35.09559899999999,14.014098867575463,O4,O
2.9819482007138447,24.125266,10.170856324001333,O5,O
4.037852112058438,21.937025,9.17533538842525,O6,O
3.109228225692879,21.9461275,11.63090446171195,O7,O
2.1954920739890063,21.492823,14.045855099199922,O9,O
4.377542119095702,21.094133499999998,7.84822031332865,T1,Si
3.8636547108885626,22.818147,10.508358599638031,T2,Si
2.063069482331984,21.081389999999995,12.493492334674015,T3,Si
1.1550485508070594,28.620080499999997,9.843693286567946,O2,O
-0.6795212825482208,25.993098999999997,14.014098867575463,O4,O
10.033948200713844,33.227766,10.170856324001333,O5,O
11.089852112058436,31.039524999999998,9.17533538842525,O6,O
10.161228225692879,31.0486275,11.63090446171195,O7,O
12.351636001358383,32.372130999999996,11.077755217834737,O8,O
9.247492073989006,30.595323,14.045855099199922,O9,O
12.935757334238923,30.522503,7.3851701452231575,O10,O
11.429542119095704,30.196633499999997,7.84822031332865,T1,Si
10.915654710888562,31.920647,10.508358599638031,T2,Si
9.115069482331984,30.183889999999995,12.493492334674015,T3,Si
21.331743174259987,18.205,11.906371308128776,O1,O
22.311048550807058,35.097419499999994,9.843693286567946,O2,O
20.04045081238071,18.205,9.628784835341953,O3,O
20.476478717451776,19.519401,14.014098867575463,O4,O
17.085948200713844,30.489733999999995,10.170856324001333,O5,O
18.141852112058437,32.677974999999996,9.17533538842525,O6,O
17.21322822569288,32.6688725,11.63090446171195,O7,O
19.403636001358386,31.345368999999998,11.077755217834737,O8,O
16.299492073989008,33.12217699999999,14.045855099199922,O9,O
19.987757334238925,33.194996999999994,7.3851701452231575,O10,O
18.481542119095707,33.5208665,7.84822031332865,T1,Si
17.967654710888564,31.796852999999995,10.508358599638031,T2,Si
16.167069482331986,33.533609999999996,12.493492334674015,T3,Si
21.500394184196992,18.205,10.305266420644394,T4,Si
20.263817171207783,18.205,13.111631075829193,T5,Si
14.279743174259988,27.307499999999997,11.906371308128776,O1,O
15.259048550807055,25.994919499999998,9.843693286567946,O2,O
12.988450812380709,27.307499999999997,9.628784835341953,O3,O
13.424478717451779,28.621900999999998,14.014098867575463,O4,O
24.13794820071384,21.387233999999996,10.170856324001333,O5,O
25.193852112058433,23.575474999999997,9.17533538842525,O6,O
24.265228225692876,23.566372499999996,11.63090446171195,O7,O
26.455636001358382,22.242869,11.077755217834737,O8,O
