x,y,z,Site,Atom
9.0427587,2.57691626625249,7.842195700000001,O1,O
7.141228700000001,2.3861177062126404,6.040000300000001,O2,O
8.347061,0.21805549718839998,6.916197200000001,O3,O
6.715679400000001,1.5422883603221167,8.4942854,O4,O
4.873818100000001,1.775108031799314,10.357176500000001,O5,O
5.066593900000002,4.04651946084514,11.672250000000002,O6,O
6.557655700000001,3.785307146504869,3.8907500000000006,O7,O
7.811354100000002,1.679708751779389,7.322391500000001,T1,Si
5.156424800000002,1.3333185088499007,8.835115100000001,T2,Si
5.469193700000001,2.486059809090658,11.672250000000002,T3,Si
6.557655700000001,3.785307146504869,5.498407900000001,T4,Si
6.360945700000002,6.542800621366503,7.842195700000001,O1,O
7.476947100000003,4.991426615328202,6.040000300000001,O2,O
8.751627900000003,7.119739124344142,6.916197200000001,O3,O
8.4204994,5.044804783910779,8.4942854,O4,O
9.139802300000001,3.33329627212475,10.357176500000001,O5,O
7.076314400000001,2.364539297636706,11.672250000000002,O6,O
7.753652500000003,5.924976712666037,7.322391500000001,T1,Si
9.3810999,3.7989356150791447,8.835115100000001,T2,Si
8.226412200000002,3.493430777872481,11.672250000000002,T3,Si
4.2672956000000015,2.2373402576101387,7.842195700000001,O1,O
5.052824200000001,3.979512823688288,6.040000300000001,O2,O
2.572311100000001,4.0192625236965895,6.916197200000001,O3,O
4.534821200000003,4.769964000996236,8.4942854,O4,O
5.657379600000002,6.248652841305068,10.357176500000001,O5,O
7.528091700000003,4.945998386747287,11.672250000000002,O6,O
4.105993400000003,3.7523716807837055,7.322391500000001,T1,Si
5.133475300000003,6.224803021300087,8.835115100000001,T2,Si
5.975394100000002,5.377566558265994,11.672250000000002,T3,Si
-2.485758699999999,8.78014087897664,0.060695700000000234,O1,O
-0.5842286999999964,8.970939439016492,13.821500300000002,O2,O
-1.790060999999997,11.139001648040733,14.697697200000002,O3,O
-0.15867939999999678,9.814768784907013,0.7127853999999977,O4,O
1.683181900000003,9.581949113429816,2.5756765,O5,O
1.4904061000000024,7.3105376843839895,3.8907500000000006,O6,O
-0.0006556999999975505,7.571749998724262,11.672250000000002,O7,O
-1.2543540999999963,9.677348393449742,15.103891500000001,T1,Si
1.4005752000000025,10.02373863637923,1.0536150999999983,T2,Si
1.0878063000000027,8.870997336138473,3.8907500000000006,T3,Si
-0.0006556999999974521,7.571749998724263,13.279907900000001,T4,Si
0.1960543000000014,4.814256523862627,0.060695700000000234,O1,O
-0.9199470999999977,6.365630529900929,13.821500300000002,O2,O
-2.194627899999998,4.23731802088499,14.697697200000002,O3,O
-1.8634993999999991,6.312252361318351,0.7127853999999977,O4,O
-2.5828022999999987,8.02376087310438,2.5756765,O5,O
-0.5193143999999976,8.992517847592426,3.8907500000000006,O6,O
-1.1966524999999983,5.432080432563095,15.103891500000001,T1,Si
-2.8240998999999984,7.558121530149985,1.0536150999999983,T2,Si
-1.669412199999998,7.863626367356649,3.8907500000000006,T3,Si
2.2897044000000024,9.119716887618992,0.060695700000000234,O1,O
1.5041758000000025,7.377544321540844,13.821500300000002,O2,O
3.9846889000000023,7.3377946215325425,14.697697200000002,O3,O
2.0221788000000007,6.587093144232894,0.7127853999999977,O4,O
0.8996204000000011,5.108404303924062,2.5756765,O5,O
-0.9710916999999984,6.411058758481843,3.8907500000000006,O6,O
2.4510066000000026,7.604685464445427,15.103891500000001,T1,Si
1.4235247000000015,5.132254123929044,1.0536150999999983,T2,Si
0.5816059000000016,5.979490586963136,3.8907500000000006,T3,Si
-2.4857586999999985,8.78014087897664,7.720804300000001,O1,O
-0.5842286999999967,8.970939439016492,9.522999700000002,O2,O
-1.7900609999999975,11.139001648040733,8.646802800000001,O3,O
-0.1586793999999964,9.814768784907013,7.068714600000002,O4,O
1.683181900000003,9.581949113429816,5.205823500000001,O5,O
-1.2543540999999967,9.67734839344974,8.240608500000002,T1,Si
1.400575200000003,10.02373863637923,6.727884900000001,T2,Si
-0.000655699999997649,7.571749998724262,10.064592100000002,T4,Si
0.19605430000000187,4.814256523862628,7.720804300000001,O1,O
-0.919947099999998,6.365630529900928,9.522999700000002,O2,O
-2.1946278999999986,4.237318020884989,8.646802800000001,O3,O
-1.8634993999999987,6.312252361318352,7.068714600000002,O4,O
-2.582802299999998,8.02376087310438,5.205823500000001,O5,O
-1.1966524999999988,5.432080432563094,8.240608500000002,T1,Si
-2.824099899999998,7.558121530149986,6.727884900000001,T2,Si
2.289704400000003,9.119716887618992,7.720804300000001,O1,O
1.5041758000000023,7.377544321540843,9.522999700000002,O2,O
3.984688900000002,7.337794621532542,8.646802800000001,O3,O
2.022178800000001,6.587093144232895,7.068714600000002,O4,O
0.8996204000000013,5.108404303924063,5.205823500000001,O5,O
2.451006600000002,7.604685464445426,8.240608500000002,T1,Si
1.423524700000002,5.1322541239290445,6.727884900000001,T2,Si
9.042758700000002,2.576916266252491,15.502304300000002,O1,O
7.141228700000001,2.38611770621264,1.7414997000000003,O2,O
8.347061,0.21805549718839934,0.8653027999999998,O3,O
6.715679400000001,1.5422883603221174,14.850214600000003,O4,O
4.873818100000001,1.7751080317993142,12.987323500000002,O5,O
7.811354100000001,1.6797087517793883,0.4591085000000005,T1,Si
5.156424800000002,1.3333185088499013,14.509384900000002,T2,Si
6.557655700000001,3.785307146504869,2.2830921,T4,Si
6.360945700000002,6.542800621366504,15.502304300000002,O1,O
7.476947100000003,4.991426615328201,1.7414997000000003,O2,O
8.751627900000003,7.119739124344141,0.8653027999999998,O3,O
8.420499400000002,5.04480478391078,14.850214600000003,O4,O
9.139802300000001,3.3332962721247505,12.987323500000002,O5,O
7.753652500000002,5.924976712666036,0.4591085000000005,T1,Si
9.381099900000002,3.798935615079145,14.509384900000002,T2,Si
