x,y,z
7.187,0.0,0.0
-3.5934999999999984,6.224124576998761,0.0
8.478229790497126e-16,1.4684724755385058e-15,13.846000000000002
3.593500000000003,6.224124576998763,13.846000000000002
Number of atoms in unit cell: 54
