x,y,z
13.05,0.0,0.0
1.3381103250883555e-15,21.853,0.0
-3.031328386223808,1.0167218805090262e-15,13.230169205829297
10.018671613776196,21.853,13.230169205829297
Number of atoms in unit cell: 192
