x,y,z
14.013,0.0,0.0
1.2263000723262021e-15,20.027,0.0
-3.4589170141368686,9.764670438815591e-16,11.999418197950867
10.554082985863133,20.027,11.999418197950867
Number of atoms in unit cell: 169
