x,y,z
14.09663,0.0,0.0
8.631696404132277e-16,14.09663,0.0
1.1226220866337869e-15,1.1226220866337869e-15,18.33381
14.096630000000001,14.096630000000001,18.33381
Number of atoms in unit cell: 200
