x,y,z
21.6651,0.0,0.0
1.1163114816777805e-15,18.23075,0.0
-7.114435094563978,1.200103352274315e-15,10.259315091800058
14.55066490543602,18.23075,10.259315091800058
Number of atoms in unit cell: 196
