x,y,z
10.002,0.0,0.0
6.124458642535914e-16,10.002,0.0
2.0905333184844892e-15,2.0905333184844892e-15,34.141
10.002000000000002,10.002000000000002,34.141
Number of atoms in unit cell: 182
